QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
0.09	some	thermostat	is-part-of	go-kart	Some thermostats are part of go-karts.	-	y	n	n	device_n1	transport_n1	WordNet3.0
0.09	some	thermostat	is-part-of	incubator	Some thermostats are part of incubators.	-	y	n	n	device_n1	equipment_n1	WordNet3.0
0.09	some	thermostat	is-part-of	motorbike	Some thermostats are part of motorbikes.	-	y	n	n	device_n1	transport_n1	WordNet3.0
0.09	some	thermostat	is-part-of	pickup	Some thermostats are part of pickups.	-	y	n	n	device_n1	transport_n1	WordNet3.0
0.09	some	thermostat	is-part-of	taxi	Some thermostats are part of taxis.	-	y	n	n	device_n1	transport_n1	WordNet3.0
0.09	some	thermostat	is-part-of	truck	Some thermostats are part of trucks.	-	y	n	n	device_n1	transport_n1	WordNet3.0
0.50	some	thigh	is-part-of	body	Some thighs are part of bodies.	-	y	n	n	body_part_n1	Thing	WordNet3.0
0.50	some	thigh	is-part-of	leg	Some thighs are part of legs.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.02	some	thorax	is-part-of	ant	Some thoraxes are part of ants.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	aphid	Some thoraxes are part of aphids.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	arthropod	Some thoraxes are part of arthropods.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	barnacle	Some thoraxes are part of barnacles.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	bee	Some thoraxes are part of bees.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	beetle	Some thoraxes are part of beetles.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	blowfly	Some thoraxes are part of blowflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	bug	Some thoraxes are part of bugs.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	butterfly	Some thoraxes are part of butterflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	capsid	Some thoraxes are part of capsids.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	centipede	Some thoraxes are part of centipedes.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	chrysalis	Some thoraxes are part of chrysalises.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	cicada	Some thoraxes are part of cicadas.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	cockroach	Some thoraxes are part of cockroaches.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	crab	Some thoraxes are part of crabs.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	cricket	Some thoraxes are part of crickets.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	decapod	Some thoraxes are part of decapods.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	dragonfly	Some thoraxes are part of dragonflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	drone	Some thoraxes are part of drones.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	earwig	Some thoraxes are part of earwigs.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	emperor	Some thoraxes are part of emperors.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	firefly	Some thoraxes are part of fireflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	flea	Some thoraxes are part of fleas.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	goldeneye	Some thoraxes are part of goldeneyes.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	grasshopper	Some thoraxes are part of grasshoppers.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	honeybee	Some thoraxes are part of honeybees.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	hornet	Some thoraxes are part of hornets.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	horsefly	Some thoraxes are part of horseflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	housefly	Some thoraxes are part of houseflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	insect	Some thoraxes are part of insects.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	katydid	Some thoraxes are part of katydids.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	krill	Some thoraxes are part of krill.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	ladybird	Some thoraxes are part of ladybirds.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	ladybug	Some thoraxes are part of ladybugs.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	leafhopper	Some thoraxes are part of leafhoppers.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	lobster	Some thoraxes are part of lobsters.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	locust	Some thoraxes are part of locusts.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	louse	Some thoraxes are part of lice.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	mantis	Some thoraxes are part of mantises.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	mayfly	Some thoraxes are part of mayflies.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	midge	Some thoraxes are part of midges.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	millepede	Some thoraxes are part of millepedes.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	millipede	Some thoraxes are part of millipedes.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	mite	Some thoraxes are part of mites.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	mosquito	Some thoraxes are part of mosquitoes.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	moth	Some thoraxes are part of moths.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	peacock	Some thoraxes are part of peacocks.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	phasmid	Some thoraxes are part of phasmids.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	plankton	Some thoraxes are part of plankton.	-	y	n	n	body_part_n1	organism_n1	WordNet3.0
0.02	some	thorax	is-part-of	pollinator	Some thoraxes are part of pollinators.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	pupa	Some thoraxes are part of pupas.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	queen	Some thoraxes are part of queens.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	scorpion	Some thoraxes are part of scorpions.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	silverfish	Some thoraxes are part of silverfishs.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	spider	Some thoraxes are part of spiders.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	springtail	Some thoraxes are part of springtails.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	tarantula	Some thoraxes are part of tarantulas.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	termite	Some thoraxes are part of termites.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	treehopper	Some thoraxes are part of treehoppers.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	trilobite	Some thoraxes are part of trilobites.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.02	some	thorax	is-part-of	wasp	Some thoraxes are part of wasps.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	weevil	Some thoraxes are part of weevils.	-	y	n	n	body_part_n1	insect_n1	WordNet3.0
0.02	some	thorax	is-part-of	woodlouse	Some thoraxes are part of woodlouses.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.50	some	throat	is-part-of	body	Some throats are part of bodies.	-	y	n	n	body_part_n1	Thing	WordNet3.0
0.50	some	throat	is-part-of	neck	Some throats are part of necks.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.50	some	thymus	is-part-of	body	Some thymuses are part of bodies.	-	y	n	n	body_part_n1	Thing	WordNet3.0
0.50	some	thymus	is-part-of	neck	Some thymuses are part of necks.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	thyroid cartilage	is-part-of	larynx	Most thyroid cartilages are part of larynxes.	-	y	n	n	Thing	body_part_n1	WordNet3.0
1.00	most	Tianjin	is-part-of	Asia	Most Tianjin is part of Asia.	-	y	n	n	Thing	Thing	WordNet3.0
0.50	some	Tibet	is-part-of	Asia	Some Tibet is part of Asia.	-	y	n	n	Thing	Thing	WordNet3.0
0.50	some	Tibet	is-part-of	Eurasia	Some Tibet is part of Eurasia.	-	y	n	n	Thing	Thing	WordNet3.0
0.50	some	ticket booth	is-part-of	theater	Some ticket booths are part of theaters.	-	y	n	n	Thing	building_n1	WordNet3.0
0.50	some	ticket booth	is-part-of	theatre	Some ticket booths are part of theatres.	-	y	n	n	Thing	building_n1	WordNet3.0
0.50	some	ticket office	is-part-of	theater	Some ticket offices are part of theaters.	-	y	n	n	Thing	building_n1	WordNet3.0
0.50	some	ticket office	is-part-of	theatre	Some ticket offices are part of theatres.	-	y	n	n	Thing	building_n1	WordNet3.0
0.50	some	tiptoe	is-part-of	foot	Some tiptoes are part of feet.	-	y	n	n	location_n1	body_part_n1	WordNet3.0
0.50	some	tiptoe	is-part-of	toe	Some tiptoes are part of toes.	-	y	n	n	location_n1	body_part_n1	WordNet3.0
1.00	most	tit	is-part-of	cow	Most tits are part of cows.	-	y	n	n	body_part_n1	animal_n1	WordNet3.0
0.20	some	toe box	is-part-of	boot	Some toe boxes are part of boots.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toe box	is-part-of	mocassin	Some toe boxes are part of mocassins.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toe box	is-part-of	moccasin	Some toe boxes are part of moccasins.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toe box	is-part-of	sandal	Some toe boxes are part of sandals.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toe box	is-part-of	shoe	Some toe boxes are part of shoes.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.50	some	toenail	is-part-of	foot	Some toenails are part of feet.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.50	some	toenail	is-part-of	toe	Some toenails are part of toes.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	Togo	is-part-of	Africa	Most Togo is part of Africa.	-	y	n	n	Thing	Thing	WordNet3.0
0.20	some	toilet bowl	is-part-of	bathroom	Some toilet bowls are part of bathrooms.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet bowl	is-part-of	john	Some toilet bowls are part of johns.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet bowl	is-part-of	loo	Some toilet bowls are part of loos.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet bowl	is-part-of	potty	Some toilet bowls are part of potties.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet bowl	is-part-of	toilet	Some toilet bowls are part of toilets.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet seat	is-part-of	bathroom	Some toilet seats are part of bathrooms.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet seat	is-part-of	john	Some toilet seats are part of johns.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet seat	is-part-of	loo	Some toilet seats are part of loos.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet seat	is-part-of	potty	Some toilet seats are part of potties.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.20	some	toilet seat	is-part-of	toilet	Some toilet seats are part of toilets.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	toilet	is-part-of	bathroom	Some toilets are part of bathrooms.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
0.08	some	toilet	is-part-of	bungalow	Some toilets are part of bungalows.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	castle	Some toilets are part of castles.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	convent	Some toilets are part of convents.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	cottage	Some toilets are part of cottages.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	farmhouse	Some toilets are part of farmhouses.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	house	Some toilets are part of houses.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	john	Some toilets are part of johns.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
0.08	some	toilet	is-part-of	loo	Some toilets are part of loos.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
0.08	some	toilet	is-part-of	manor	Some toilets are part of manors.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	monastery	Some toilets are part of monasteries.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.08	some	toilet	is-part-of	palace	Some toilets are part of palaces.	-	y	n	n	artifact_n1	building_n1	WordNet3.0
0.33	some	tone arm	is-part-of	gramophone	Some tone arms are part of gramophones.	-	y	n	n	Thing	device_n1	WordNet3.0
0.33	some	tone arm	is-part-of	phonograph	Some tone arms are part of phonographs.	-	y	n	n	Thing	device_n1	WordNet3.0
0.33	some	tone arm	is-part-of	stereo	Some tone arms are part of stereos.	-	y	n	n	Thing	equipment_n1	WordNet3.0
0.20	some	tongue	is-part-of	beak	Some tongues are part of beaks.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.20	some	tongue	is-part-of	mouth	Some tongues are part of mouths.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.20	some	tongue	is-part-of	neck	Some tongues are part of necks.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.20	some	tongue	is-part-of	pharynx	Some tongues are part of pharynxs.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.20	some	tongue	is-part-of	throat	Some tongues are part of throats.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.50	some	tonsil	is-part-of	pharynx	Some tonsils are part of pharynxs.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.50	some	tonsil	is-part-of	throat	Some tonsils are part of throats.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.50	some	tooth socket	is-part-of	jaw	Some tooth sockets are part of jaws.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.50	some	tooth socket	is-part-of	mandible	Some tooth sockets are part of mandibles.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.14	some	tooth root	is-part-of	boar	Some tooth roots are part of boars.	-	y	n	n	Thing	animal_n1	WordNet3.0
0.14	some	tooth root	is-part-of	elephant	Some tooth roots are part of elephants.	-	y	n	n	Thing	animal_n1	WordNet3.0
0.14	some	tooth root	is-part-of	fang	Some tooth roots are part of fangs.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.14	some	tooth root	is-part-of	incisor	Some tooth roots are part of incisors.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.14	some	tooth root	is-part-of	molar	Some tooth roots are part of molars.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.14	some	tooth root	is-part-of	tooth	Some tooth roots are part of teeth.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.14	some	tooth root	is-part-of	tusk	Some tooth roots are part of tusks.	-	y	n	n	Thing	body_part_n1	WordNet3.0
0.50	some	trachea	is-part-of	body	Some tracheae are part of bodies.	-	y	n	n	body_part_n1	Thing	WordNet3.0
0.50	some	trachea	is-part-of	neck	Some tracheae are part of necks.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
0.25	some	traffic lane	is-part-of	freeway	Some traffic lanes are part of freeways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.25	some	traffic lane	is-part-of	highway	Some traffic lanes are part of highways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.25	some	traffic lane	is-part-of	motorway	Some traffic lanes are part of motorways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.25	some	traffic lane	is-part-of	superhighway	Some traffic lanes are part of superhighways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	alley	Some traffic circles are part of alleys.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	causeway	Some traffic circles are part of causeways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	driveway	Some traffic circles are part of driveways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	freeway	Some traffic circles are part of freeways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	highway	Some traffic circles are part of highways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	motorway	Some traffic circles are part of motorways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	road	Some traffic circles are part of roads.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	roadway	Some traffic circles are part of roadways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	speedway	Some traffic circles are part of speedways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	street	Some traffic circles are part of streets.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	superhighway	Some traffic circles are part of superhighways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	thoroughfare	Some traffic circles are part of thoroughfares.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic circle	is-part-of	trail	Some traffic circles are part of trails.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	alley	Some traffic islands are part of alleys.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	causeway	Some traffic islands are part of causeways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	driveway	Some traffic islands are part of driveways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	freeway	Some traffic islands are part of freeways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	highway	Some traffic islands are part of highways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	motorway	Some traffic islands are part of motorways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	road	Some traffic islands are part of roads.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	roadway	Some traffic islands are part of roadways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	speedway	Some traffic islands are part of speedways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	street	Some traffic islands are part of streets.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	superhighway	Some traffic islands are part of superhighways.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	thoroughfare	Some traffic islands are part of thoroughfares.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.08	some	traffic island	is-part-of	trail	Some traffic islands are part of trails.	-	y	n	n	Thing	artifact_n1	WordNet3.0
0.10	some	transmission system	is-part-of	ambulance	Some transmission systems are part of ambulances.	-	y	n	n	Thing	transport_n1	WordNet3.0
0.10	some	transmission system	is-part-of	auto	Some transmission systems are part of autos.	-	y	n	n	Thing	transport_n1	WordNet3.0
